picture,Blue,Brightness,Contrast,FM,Green,HorizContrast,HorizFM,Red,VertContrast,VertFM,X,Y,short_picture,Fixation
moun_tains_775_375.jpg,0.163616953,28.1487312,11.14995353,370.4179638,0.566526802,525.9394863,429621.4083,0.269856245,334.0322382,240624.8192,775,375,moun,0
outdoortheme2_775_275.jpg,0.250701245,42.1323328,4.012896685,30.98234482,0.562262578,69.46641459,9732.579381,0.187036176,105.3362021,27203.33014,775,275,outdoortheme2,0
forest1_775_400.jpg,0.143198039,95.8109568,24.54766216,7474.343467,0.542392491,628.5596895,1030127.314,0.31440947,833.3319304,2237171.832,775,400,forest1,0
forest1_775_225.jpg,0.139046365,127.4137712,37.94785586,12721.13411,0.541006083,1044.741587,2191480.913,0.319947552,1069.953738,2455975.653,775,225,forest1,0
forest1_775_250.jpg,0.158114865,111.0461264,31.54622735,12001.36211,0.540098768,1224.57009,3866012.868,0.301786367,922.7248172,2466554.489,775,250,forest1,0
forest1_775_275.jpg,0.171013226,95.1615536,31.67901132,12825.49109,0.533444624,1054.0366,2603903.982,0.29554215,960.4920625,2758536.522,775,275,forest1,0
forest1_775_175.jpg,0.154914381,122.6509456,34.24250976,14981.22842,0.533216304,1030.194701,2609796.342,0.311869315,1007.178592,2244771.397,775,175,forest1,0
forest1_775_425.jpg,0.157442939,92.5564944,26.53577811,10066.09138,0.531656426,923.5811648,1525042.348,0.310900635,724.3297482,2071667.756,775,425,forest1,0
forest1_775_350.jpg,0.165990838,85.5514544,29.16632457,9355.162842,0.530197172,978.4105731,1995632.353,0.30381199,792.125143,2345169.669,775,350,forest1,0
forest1_775_300.jpg,0.159941206,105.3848368,33.30387138,13234.90567,0.528736451,1156.373936,3215142.134,0.311322343,887.612344,2280843.727,775,300,forest1,0
forest1_775_200.jpg,0.168682312,100.0755216,38.6305169,15036.96073,0.528162411,1426.960876,4090738.446,0.303155277,1381.918641,3497558.618,775,200,forest1,0
moun_tains_775_350.jpg,0.162233125,45.4243744,16.01274891,741.5812506,0.528124109,689.8263155,735499.3792,0.309642766,433.7402801,311365.9821,775,350,moun,0
forest1_775_450.jpg,0.174805457,73.1214304,24.62357395,7248.320746,0.527671888,619.5571865,931592.0732,0.297522654,749.498994,2195427.188,775,450,forest1,0
moun_tains_775_400.jpg,0.178420377,28.488568,14.57936299,745.9729397,0.526826023,686.8122842,658223.5707,0.2947536,396.6386223,294766.0293,775,400,moun,0
forest1_775_375.jpg,0.16781907,82.1554224,26.40698,7347.510777,0.523202086,711.5650254,1520201.833,0.308978844,815.5812784,2539318.788,775,375,forest1,0
outdoortheme2_775_300.jpg,0.264716864,47.2768704,5.179931188,146.7887747,0.523031183,76.53979404,14628.70059,0.212251953,216.0974961,124486.7533,775,300,outdoortheme2,0
forest1_775_475.jpg,0.183693612,69.616816,26.09970235,9522.624303,0.522535947,623.0808899,840622.4381,0.293770441,749.1361715,2237774.942,775,475,forest1,0
forest1_775_150.jpg,0.16412412,114.9063424,37.87656882,16195.60462,0.522310254,1220.739073,4440355.237,0.313565626,1257.365124,3436037.543,775,150,forest1,0
forest1_775_500.jpg,0.179919703,67.1269296,24.60269826,7459.242242,0.513522691,509.4852868,747010.3503,0.306557606,780.7124296,2504422.547,775,500,forest1,0
outdoortheme2_775_375.jpg,0.257502669,32.80572,7.258968909,152.9767521,0.507868412,290.8896425,335552.929,0.234628919,200.1807069,64526.01328,775,375,outdoortheme2,0
outdoortheme2_775_325.jpg,0.275913864,47.151976,4.420946859,150.4312701,0.507571723,58.93521658,11593.98599,0.216514413,222.154059,126216.6154,775,325,outdoortheme2,0
forest1_775_125.jpg,0.169623729,121.0561536,44.86933046,15532.59844,0.507409724,1319.095506,4091144.801,0.322966547,1654.192068,5519731.137,775,125,forest1,0
outdoortheme2_775_350.jpg,0.26877301,40.6800976,3.779617627,77.07494855,0.507394947,58.10894492,6252.680054,0.223832043,174.1562117,74134.58422,775,350,outdoortheme2,0
lockerroom4_775_550.jpg,0.449892534,46.3566032,2.555370481,22.04017778,0.506473833,106.4541843,23081.84387,0.043633633,98.518045,18901.70198,775,550,lockerroom4,0
creek_775_50.jpg,0.121425209,119.92244,34.08716755,2991.408612,0.502997068,1198.526409,2988819.965,0.375577722,1134.433976,2243222.518,775,50,creek,0
forest1_775_100.jpg,0.192726524,80.3642896,43.80072044,16162.66999,0.502116969,1175.972488,4007290.078,0.305156507,1427.632304,4381579.798,775,100,forest1,0
lockerroom4_775_575.jpg,0.44819387,43.2926528,2.352889084,16.44195556,0.50181788,89.89258468,16845.43349,0.049988249,87.74351362,14386.87001,775,575,lockerroom4,0
forest1_775_525.jpg,0.183139162,56.9352176,24.23487807,6051.598855,0.501288645,500.8273527,771920.3331,0.315572193,692.2208295,2291906.853,775,525,forest1,0
lockerroom4_775_525.jpg,0.451778921,50.6992672,2.467867326,22.23588864,0.500712511,84.5684114,20440.35078,0.047508568,91.87379693,20055.59707,775,525,lockerroom4,0
lockerroom4_775_475.jpg,0.455952249,59.1134624,2.454338113,20.37942044,0.496266969,89.20279851,17783.59041,0.047780781,89.40103267,16049.66616,775,475,lockerroom4,0
lockerroom4_775_425.jpg,0.452782912,66.9156448,3.213883837,17.615104,0.495797199,95.56355327,18842.22703,0.051419889,85.76786781,14466.14014,775,425,lockerroom4,0
moun_tains_775_475.jpg,0.191571845,44.5512,19.72474578,1863.41881,0.495479632,998.1395409,2013084.861,0.312948523,581.6747067,699088.131,775,475,moun,0
creek_775_0.jpg,0.132068684,138.5541984,37.64203073,1882.022756,0.494662026,1326.185567,1700908.598,0.373269291,1487.06431,2198687.434,775,0,creek,0
lockerroom4_775_450.jpg,0.4560289,62.5518736,2.72463845,27.27611904,0.494334721,100.1419209,25951.82426,0.049636379,97.06968732,27646.88171,775,450,lockerroom4,0
creek_775_25.jpg,0.128353539,137.8373632,33.11424062,2938.515466,0.493175596,1526.767966,3233534.482,0.378470864,1328.380594,3157432.969,775,25,creek,0
lockerroom4_775_500.jpg,0.453385544,54.5312496,2.778528467,31.07140153,0.493033121,100.6831797,23093.32714,0.053581335,87.26298889,20241.57557,775,500,lockerroom4,0
forest1_775_325.jpg,0.203317615,66.1660832,35.79493983,12675.36615,0.490702571,1166.90307,3791149.861,0.305979814,1011.423235,3615039.877,775,325,forest1,0
forest1_775_50.jpg,0.212476183,76.1819536,39.8877736,14860.23439,0.48872598,1382.900972,4570601.459,0.298797837,1288.425734,4044392.235,775,50,forest1,0
lockerroom4_775_375.jpg,0.443825456,75.561512,3.32516871,31.9328,0.483690252,103.7735215,25297.70668,0.072484293,111.1722422,23224.0061,775,375,lockerroom4,0
lockerroom4_775_400.jpg,0.447843621,71.6626256,2.706371084,25.93394233,0.482814815,81.32734755,16336.82877,0.069341564,88.51409325,18491.11861,775,400,lockerroom4,0
volleyball_outdoor_775_525.jpg,0.068705528,85.4167056,14.2946955,1060.125257,0.482435428,580.3589298,646519.0648,0.448859043,626.0041185,843255.2229,775,525,volleyball,0
creek_775_150.jpg,0.136976387,113.1316896,42.68795477,2794.440159,0.480144043,1424.612272,2841366.675,0.38287957,1457.163155,2505014.094,775,150,creek,0
forest1_775_25.jpg,0.212731686,85.4898144,45.40869487,19489.17284,0.479268283,1566.229277,6526270.509,0.30800003,1466.100113,4140145.832,775,25,forest1,0
creek_775_125.jpg,0.139758617,122.1102304,32.60822821,3336.244638,0.478990499,1373.635236,2623649.443,0.381250884,1248.003516,2361284.702,775,125,creek,0
volleyball_outdoor_775_575.jpg,0.067954505,80.5254864,13.82155878,1144.815487,0.478332303,462.9628375,578160.2631,0.453713192,595.9130569,975728.2356,775,575,volleyball,0
forest1_775_550.jpg,0.202560661,43.0040144,24.34359618,4362.581376,0.478201203,442.9693614,693705.625,0.319238135,782.2498461,2795263.361,775,550,forest1,0
volleyball_outdoor_775_500.jpg,0.068650257,92.2848272,12.91986052,1028.177451,0.477738145,516.1044194,593652.348,0.453611597,543.2819633,773511.9375,775,500,volleyball,0
creek_775_75.jpg,0.142804861,115.8114464,31.71900517,2813.933834,0.475842745,1182.340812,2025472.556,0.381352395,1214.281516,2422916.857,775,75,creek,0
forest1_775_575.jpg,0.196894631,52.734472,28.73177463,7685.083712,0.474668994,687.5936277,2352243.413,0.328436374,712.8114048,2636558.508,775,575,forest1,0
moun_tains_775_575.jpg,0.213770128,35.9553408,22.17393105,1698.711016,0.474431767,939.5856036,1564455.947,0.311798105,631.569947,655866.0582,775,575,moun,0
volleyball_outdoor_775_550.jpg,0.074574542,83.8048848,15.86202109,1133.342491,0.474391567,694.423381,1079604.478,0.451033891,641.7449163,1024883.415,775,550,volleyball,0
marsh1_775_575.jpg,0.116256358,85.4647088,2.986074989,13.79093333,0.473439954,99.85610532,12301.76235,0.410303688,151.9536066,30529.67166,775,575,marsh1,0
forest1_775_75.jpg,0.220249453,78.3607024,51.33498851,15489.70936,0.473003186,1771.115504,3670284.249,0.306747361,1951.482441,6012240.437,775,75,forest1,0
volleyball_outdoor_775_425.jpg,0.066799331,102.6825232,10.49649991,664.8832427,0.470960406,407.6062877,425162.0647,0.462240263,393.3613281,462846.0248,775,425,volleyball,0
moun_tains_775_325.jpg,0.205565362,58.7736544,23.95880925,1552.731542,0.470873946,997.899058,1282424.537,0.323560692,932.5050867,2156653.387,775,325,moun,0
fountain_775_425.jpg,0.192631077,25.8016384,8.703813331,149.7492952,0.47082298,373.9871799,248264.1604,0.336545943,326.7350235,191017.8036,775,425,fountain,0
pool_hall_775_300.jpg,0.363946562,104.581152,28.90396986,133.2286987,0.470244636,700.9496718,520744.6673,0.165808802,126.9619625,10227.60762,775,300,pool,0
marsh1_775_475.jpg,0.132553621,86.5308048,3.442755527,8.677005084,0.469548389,78.3362827,7911.547055,0.39789799,106.5698072,18493.93066,775,475,marsh1,0
quarry2_775_375.jpg,0.17830703,65.8873488,2.741399532,18.22175744,0.46727719,119.7416624,28073.58388,0.35441578,86.75637511,14701.53822,775,375,quarry2,0
lockerroom4_775_350.jpg,0.431205152,86.1525824,4.367207222,18.15327289,0.466722492,111.9490238,17748.9472,0.102072355,106.6824361,19254.82389,775,350,lockerroom4,0
marsh1_775_550.jpg,0.123611676,84.7100672,3.133751847,14.78120562,0.466187467,89.17362072,10770.02501,0.410200857,173.6867651,29035.4333,775,550,marsh1,0
volleyball_outdoor_775_450.jpg,0.074073583,101.5115088,12.7039944,972.0230502,0.463331453,504.6691442,597101.8516,0.462594964,544.4743251,685951.478,775,450,volleyball,0
creek_775_100.jpg,0.154884146,119.1200848,32.22077916,4201.021077,0.460857279,1736.799691,6156882.568,0.384258575,828.9618633,1843774.932,775,100,creek,0
lockerroom4_775_125.jpg,0.414380096,103.389248,3.614226743,13.27042844,0.460501927,78.41439303,11852.81457,0.125117977,85.65542106,14441.47147,775,125,lockerroom4,0
volleyball_outdoor_775_475.jpg,0.080583459,97.4406976,13.77662458,1029.142002,0.460107335,527.1370107,612623.6175,0.459309206,564.0843108,878894.9575,775,475,volleyball,0
marsh1_775_500.jpg,0.126637029,87.542336,3.121214761,25.07207851,0.459030081,99.33920334,14128.40642,0.41433289,137.0425254,23920.77019,775,500,marsh1,0
creek_775_175.jpg,0.154133141,119.2946624,43.21820395,3653.604096,0.458903474,1548.34837,2883465.192,0.386963385,1565.361006,3211582.116,775,175,creek,0
forest1_775_0.jpg,0.223860859,97.8151424,50.8325621,23377.17002,0.458346568,1950.998093,6871805.231,0.317792572,1807.018845,5982314.067,775,0,forest1,0
marsh1_775_450.jpg,0.153634082,92.32228,2.027668103,9.171588551,0.45717227,68.21419147,6649.435189,0.389193648,103.7411966,13540.77206,775,450,marsh1,0
marsh1_775_525.jpg,0.127361431,90.6528304,3.882993906,17.21226354,0.456482972,89.30045316,11021.44336,0.416155597,178.3458636,43537.62146,775,525,marsh1,0
creek_775_200.jpg,0.164293518,145.718736,45.87394527,3248.438072,0.454707361,1610.076887,3835299.687,0.380999121,1160.561667,1904208.951,775,200,creek,0
moun_tains_775_500.jpg,0.212795308,58.4172768,26.8053137,2613.440175,0.453331885,1219.272914,2111479.259,0.333872807,799.1906231,1165876.364,775,500,moun,0
lockerroom4_775_100.jpg,0.393137151,105.0626304,12.27741736,172.377183,0.451140166,382.3467334,363613.4658,0.155722684,207.7025358,49488.75882,775,100,lockerroom4,0
lockerroom4_775_325.jpg,0.433336546,95.6945248,4.772050956,18.69430044,0.445840461,110.3677673,15321.50534,0.120822994,112.870326,17357.82514,775,325,lockerroom4,0
marsh1_775_425.jpg,0.168086859,95.0579072,3.127175612,7.611776,0.445152665,77.04750329,6940.789591,0.386760476,87.25473336,9618.161992,775,425,marsh1,0
pool_hall_775_325.jpg,0.383212188,147.6842304,4.271788592,7.083993316,0.444540476,100.8776524,4770.11783,0.172247336,36.21096572,3270.073061,775,325,pool,0
pool_hall_775_175.jpg,0.303147277,176.4722464,33.68762797,894.8420733,0.442524702,1105.190774,1595392.609,0.254328021,770.4553584,374654.2126,775,175,pool,0
quarry2_775_400.jpg,0.21408919,64.709712,11.8448698,509.2927812,0.44228507,394.4237191,649729.8241,0.34362574,215.192716,207077.7492,775,400,quarry2,0
creek_775_225.jpg,0.194329692,179.6613056,42.04334976,2624.052623,0.437174128,1549.249481,3206657.358,0.36849618,1635.637469,3170011.61,775,225,creek,0
creek_775_325.jpg,0.163209993,86.7914496,34.63426311,3856.574027,0.436851874,1332.483875,2743331.657,0.399938133,1268.596011,2913044.282,775,325,creek,0
pool_hall_775_125.jpg,0.18733309,147.6698192,27.96901473,502.2352782,0.436328954,1368.980526,1229043.372,0.376337956,484.3395922,222549.1646,775,125,pool,0
lockerroom4_775_150.jpg,0.421705396,115.4627712,6.311444358,12.69718642,0.431845693,94.09951242,11122.80942,0.146448912,106.5285473,13841.19858,775,150,lockerroom4,0
pool_hall_775_575.jpg,0.209356684,17.9085776,15.87228005,196.8593789,0.430330728,402.3795792,284705.7051,0.360312587,554.0465692,254262.6275,775,575,pool,0
moun_tains_775_450.jpg,0.21636263,58.462488,29.75249839,2531.779911,0.428553183,1355.697405,2759059.096,0.355084187,992.1267606,1404095.928,775,450,moun,0
pool_hall_775_150.jpg,0.294990222,200.0541792,44.22345458,326.5517227,0.424742181,1086.217826,610774.6326,0.280267597,969.4668287,541242.2667,775,150,pool,0
lockerroom4_775_300.jpg,0.432352224,106.7494624,8.56993892,32.77124153,0.422177236,180.4759751,41781.46662,0.14547054,254.186056,40403.06987,775,300,lockerroom4,0
slum2_775_150.jpg,0.307238823,66.3097168,37.12685282,14257.9238,0.420363963,1235.702738,5122215.306,0.272397214,1013.076794,2998147.71,775,150,slum2,0
moun_tains_775_550.jpg,0.235618632,69.7345424,33.67530517,3604.478932,0.420143594,1717.46204,3819207.946,0.344237774,756.3651951,1332475.974,775,550,moun,0
pool_hall_775_0.jpg,0.15679169,65.3395376,30.3785048,112.5506088,0.420087785,465.0660989,73861.80998,0.423120525,507.48644,193028.7523,775,0,pool,0
moun_tains_775_425.jpg,0.23733002,44.4112192,28.33247133,2387.634133,0.420086975,1243.15277,2043210.597,0.342583005,712.7676989,946547.5234,775,425,moun,0
quarry2_775_350.jpg,0.241374936,72.3542512,14.17302616,51.571489,0.419779922,425.7513085,155221.9292,0.338845142,210.7432961,44689.52462,775,350,quarry2,0
pool_hall_775_25.jpg,0.164005473,124.0271856,7.578483582,53.45627477,0.419190095,161.0806958,30807.12794,0.416804432,243.3142203,62331.15672,775,25,pool,0
creek_775_350.jpg,0.179421111,83.4370992,39.29955136,5972.214087,0.418601681,1660.216487,5969130.401,0.401977208,1694.178926,4695080.46,775,350,creek,0
creek_775_275.jpg,0.181068318,130.290016,32.91383539,4109.933056,0.417579831,1222.34117,3746928.267,0.401351851,1171.033273,2039499.91,775,275,creek,0
playroom_775_575.jpg,0.392837678,89.422448,3.203824381,10.22100651,0.417556346,74.8427077,8088.841244,0.189605976,69.76684308,7559.845022,775,575,playroom,0
pool_hall_775_350.jpg,0.35029522,126.5021856,35.88365209,622.7409493,0.415686058,1202.372752,1578793.676,0.234018723,369.3945342,102025.4105,775,350,pool,0
diningroom_775_25.jpg,0.221100638,82.8037888,3.796305629,17.895296,0.41552837,76.48928406,9937.277982,0.363370992,104.3747114,24387.83528,775,25,diningroom,0
pool_hall_775_50.jpg,0.172779012,136.2358112,7.787186576,66.84840277,0.41506439,154.0369323,28623.59499,0.412156598,288.2832305,140952.1536,775,50,pool,0
creek_775_450.jpg,0.14626418,52.3552768,31.04912995,570.5211449,0.414616743,582.7983563,526400.8109,0.439119077,907.6416718,466345.6182,775,450,creek,0
diningroom_775_300.jpg,0.252162312,148.7151728,29.93899379,1739.235833,0.414213326,483.2406655,596428.6854,0.333624362,1084.290451,1443380.638,775,300,diningroom,0
diningroom_775_50.jpg,0.226304268,95.4965824,5.313112226,13.12520078,0.41396997,106.3996471,19450.27464,0.359725762,120.3162405,14638.684,775,50,diningroom,0
herb_garden_775_500.jpg,0.27360402,112.4500416,17.01008412,752.2820796,0.413659084,583.2797894,526029.347,0.312736896,838.6487854,1158398.447,775,500,herb,0
creek_775_425.jpg,0.167223289,68.9533232,52.86400378,1889.263837,0.413526377,1684.549653,2666819.869,0.419250334,780.5869967,961321.3369,775,425,creek,0
pool_hall_775_400.jpg,0.185603314,12.023952,2.092621535,7.946567111,0.412998446,50.58420303,5018.764198,0.401398239,92.91850904,7030.806756,775,400,pool,0
playroom_775_550.jpg,0.38950114,92.3005632,3.071826569,6.298872604,0.409496319,74.48914306,6638.316978,0.20100254,55.94970065,5902.434319,775,550,playroom,0
diningroom_775_0.jpg,0.224101033,75.1453648,2.044847852,7.496287004,0.409411592,49.03098997,6343.392493,0.366487375,42.56973481,4693.217237,775,0,diningroom,0
diningroom_775_125.jpg,0.242647685,135.3338576,5.3301106,5.519759929,0.408056301,58.14899287,6328.106318,0.349296014,35.23381162,2949.835416,775,125,diningroom,0
pool_hall_775_225.jpg,0.183402858,144.0516464,13.06942062,106.2892271,0.407675866,373.7865965,306013.4905,0.408921276,87.94684383,10786.70914,775,225,pool,0
diningroom_775_100.jpg,0.238011776,119.4867056,3.297512231,5.348736,0.407236371,52.94343941,3528.111472,0.354751853,34.67891974,3353.316211,775,100,diningroom,0
diningroom_775_475.jpg,0.270058246,22.8243952,30.39463931,2317.084253,0.406727187,1640.237606,3678059.604,0.323214567,728.7118258,784984.9761,775,475,diningroom,0
slum2_775_125.jpg,0.278705534,139.0920672,46.70647294,29703.32533,0.405965555,1681.915736,9331841.491,0.315328912,1172.702876,5216076.455,775,125,slum2,0
slum2_775_100.jpg,0.275861413,156.9219872,42.83357691,20149.0881,0.405835201,1507.621147,5284656.589,0.318303386,996.4802906,3577554.588,775,100,slum2,0
pool_hall_775_550.jpg,0.208914375,28.219872,17.6039596,230.4824821,0.40447022,458.8140783,241358.5212,0.386615405,641.9802698,325267.634,775,550,pool,0
zoocage2_775_250.jpg,0.259076539,84.7122688,19.30824425,206.035477,0.40432952,529.2705034,251727.9002,0.336593941,483.6276704,362918.2203,775,250,zoocage2,0
pool_hall_775_450.jpg,0.186914329,22.2100272,11.51659834,224.1294034,0.402636043,349.1720565,250679.0199,0.410449629,338.9614101,130415.8885,775,450,pool,0
basketballcourt5_775_300.jpg,0.258655488,34.7555664,17.775114,290.2953256,0.402128724,448.9873913,206161.7632,0.339215788,236.4482751,140255.6383,775,300,basketballcourt5,0
marsh1_775_275.jpg,0.21239139,104.891032,4.443153043,5.424761173,0.401721447,91.3333963,6416.927222,0.385887163,54.73011433,5871.141728,775,275,marsh1,0
diningroom_775_325.jpg,0.250580492,137.7691264,35.02464319,2517.181511,0.401586969,1340.097807,2628251.181,0.347832539,983.8245266,945049.0603,775,325,diningroom,0
pool_hall_775_100.jpg,0.199122355,161.9850656,2.601726934,7.228117333,0.401090614,66.22501945,5198.609024,0.399787031,83.09329766,5144.949497,775,100,pool,0
lockerroom4_775_275.jpg,0.428702155,119.8559216,13.04481547,108.8042667,0.400743218,275.2589011,123742.6491,0.170554627,261.5201008,107470.5866,775,275,lockerroom4,0
pool_hall_775_275.jpg,0.198794664,64.360672,25.18024163,594.2509301,0.400688491,1152.103165,1370833.968,0.400516845,338.7376104,65531.47244,775,275,pool,0
diningroom_775_275.jpg,0.256458161,170.6871552,39.85067403,1834.383444,0.400644763,790.9419846,650145.1657,0.342897077,1119.074125,2062065.38,775,275,diningroom,0
pool_hall_775_75.jpg,0.196949167,158.1646128,5.445020272,7.253087004,0.400413093,95.1345356,8869.052522,0.40263774,86.45075053,4589.720859,775,75,pool,0
herb_garden_775_525.jpg,0.281924322,100.3473888,21.4397991,842.8539307,0.400244617,909.472617,892285.7089,0.31783106,804.1162728,1034588.003,775,525,herb,0
cavern2_775_550.jpg,0.206378987,0.3258576,0.735204594,1.328120604,0.399624765,18.94469781,718.6652974,0.393996248,23.31091309,1350.899157,775,550,cavern2,0
marsh1_775_400.jpg,0.219916498,107.834352,14.29174383,17.78219122,0.398701833,242.7855638,45104.50093,0.381381669,156.1027319,25188.72696,775,400,marsh1,0
pool_hall_775_375.jpg,0.166990401,22.0493776,8.081862861,51.66322745,0.398699434,373.1517963,121273.3507,0.434310165,77.91241883,7554.236062,775,375,pool,0
diningroom_775_375.jpg,0.236668429,140.2735472,31.56299631,4364.359574,0.397993009,1470.47666,4829549.428,0.365338561,886.5527072,1268561.7,775,375,diningroom,0
playroom_775_525.jpg,0.387804893,94.798936,3.773761823,8.541326222,0.397707005,71.21286069,7323.367403,0.214488103,67.96824163,6807.902124,775,525,playroom,0
diningroom_775_550.jpg,0.25831409,30.271016,40.08525399,4751.753081,0.397378965,1127.175955,3595914.275,0.344306945,1400.06904,2099318.165,775,550,diningroom,0
pool_hall_775_475.jpg,0.214260275,25.6075632,15.8921269,300.2742346,0.396585702,369.9510772,262682.4236,0.389154023,544.0355572,236592.6743,775,475,pool,0
fountain_775_450.jpg,0.255837321,12.4897712,7.249263564,70.68789589,0.396363636,303.1293113,109060.6849,0.347799043,216.7459976,63921.35754,775,450,fountain,0
basketballcourt5_775_325.jpg,0.263814987,91.7781056,18.71589194,1492.749184,0.396202663,1000.424144,2413992.957,0.33998235,266.4750101,199008.6402,775,325,basketballcourt5,0
slum2_775_275.jpg,0.31924266,108.9573936,22.63086745,4687.741347,0.396135343,569.2917549,981251.2328,0.284621997,727.6208998,1715825.46,775,275,slum2,0
pool_hall_775_500.jpg,0.223864791,28.0109264,16.13356706,278.3010492,0.396075126,592.5002985,432409.4357,0.380060083,446.2899085,191677.1582,775,500,pool,0
butchers_shop_775_275.jpg,0.232597083,113.6950336,25.38608758,757.5653393,0.394506741,827.1832995,705466.8192,0.372896176,1118.4884,1317355.946,775,275,butchers,0
football_stadium_775_500.jpg,0.260111186,124.418944,5.898465916,147.068309,0.392463635,257.1261985,131197.496,0.347425179,184.9161983,71545.33005,775,500,football,0
playroom_775_500.jpg,0.384856085,96.1033312,5.453177869,7.108697316,0.391026392,74.28672025,6202.061245,0.224117523,71.58800893,7108.630592,775,500,playroom,0
diningroom_775_400.jpg,0.2450759,137.0847648,39.45804618,4646.135161,0.39063658,1904.888709,5283235.003,0.36428752,965.1869566,1362329.233,775,400,diningroom,0
diningroom_775_350.jpg,0.240856976,161.7615984,25.36638582,2554.670478,0.390609387,1017.979598,3477185.835,0.368533637,648.0529024,605824.8948,775,350,diningroom,0
creek_775_300.jpg,0.213815311,137.215168,41.00069107,7788.79256,0.390375157,1916.241803,7776466.914,0.395809532,1113.60808,2790812.748,775,300,creek,0
moun_tains_775_525.jpg,0.266297966,66.0367264,40.71836331,4527.874757,0.389681167,1580.59632,3610566.599,0.344020867,1003.402701,1661096.196,775,525,moun,0
pool_hall_775_525.jpg,0.269527036,47.1070816,19.84505061,272.4109796,0.389373981,721.8645151,493759.6425,0.341098984,631.765023,216335.8807,775,525,pool,0
quarry2_775_225.jpg,0.181077802,110.6180976,18.86617095,2083.578856,0.389236386,838.3318213,1463777.688,0.429685812,568.2211461,856460.2108,775,225,quarry2,0
creek_775_400.jpg,0.221776876,72.4817504,59.32041079,4622.653184,0.389169771,2658.205424,7073389.005,0.389053353,1507.587863,2885089.831,775,400,creek,0
herb_garden_775_475.jpg,0.295513154,112.3563504,21.4813078,1239.419573,0.388546324,783.9718713,944750.5786,0.315940522,889.0956334,1326184.709,775,475,herb,0
pool_hall_775_250.jpg,0.172709601,87.2609568,33.78718229,220.2268518,0.388487435,922.83872,901135.8717,0.438802964,580.5530765,176578.2678,775,250,pool,0
creek_775_375.jpg,0.220525101,111.7407808,57.5328751,6119.003365,0.388351347,1878.562753,4679211.06,0.391123552,2040.664134,4386032.383,775,375,creek,0
herb_garden_775_550.jpg,0.274728835,110.9222128,15.98149469,612.4076498,0.388288662,487.2082889,354224.3904,0.336982503,716.5549123,886649.1495,775,550,herb,0
pool_hall_775_425.jpg,0.224425963,24.8033552,15.371656,264.8416427,0.387702156,577.8839938,496384.8305,0.387871881,475.5444631,272274.702,775,425,pool,0
marsh1_775_300.jpg,0.203324595,101.7930848,7.756047562,13.11669874,0.387398713,269.9131445,19758.6351,0.409276692,94.3975508,14079.6696,775,300,marsh1,0
herb_garden_775_425.jpg,0.264899082,121.3731008,19.037338,1115.800633,0.386950065,715.224716,967547.2379,0.348150853,688.3854205,1068324.186,775,425,herb,0
football_stadium_775_525.jpg,0.266590331,128.9300144,23.9380216,822.4771886,0.38678178,824.5461924,900698.939,0.346627888,675.5791296,505791.3564,775,525,football,0
lockerroom4_775_175.jpg,0.419353676,137.9205072,16.6002868,28.26898091,0.386068397,148.223004,45456.57924,0.194577927,144.8572951,33087.63473,775,175,lockerroom4,0
playroom_775_475.jpg,0.385474667,97.135424,7.039578856,11.0688842,0.385561217,69.19909898,7390.603914,0.228964117,122.1785411,16460.14323,775,475,playroom,0
playroom_775_450.jpg,0.38048113,95.2110192,4.514270319,10.0045386,0.385157969,78.36110782,7337.993161,0.234360901,129.7352082,14126.51017,775,450,playroom,0
slum2_775_175.jpg,0.331363368,60.278632,39.14416038,10493.03617,0.385056815,1115.058978,3832499.728,0.283579817,1189.312284,3685111.756,775,175,slum2,0
football_stadium_775_575.jpg,0.270077763,123.4253776,25.48284526,2339.764267,0.385010257,873.1348189,2887817.229,0.344911979,591.0187038,530056.7788,775,575,football,0
football_stadium_775_475.jpg,0.268766675,132.208712,5.983713029,114.8061941,0.384415631,264.8962603,148457.8701,0.346817694,188.0908774,82259.68747,775,475,football,0
herb_garden_775_575.jpg,0.27635901,110.2377344,19.18120898,798.5108184,0.384137479,725.4063845,622541.8512,0.339503511,821.0897581,1125882.744,775,575,herb,0
fountain_775_400.jpg,0.286763196,22.7428384,13.63538347,551.6913778,0.383215239,645.2265166,715754.2444,0.330021565,502.7091671,440866.257,775,400,fountain,0
volleyball_outdoor_775_350.jpg,0.214374355,109.5663376,53.38446561,2428.336811,0.382799974,1362.860794,1787761.726,0.402825672,256.803149,190422.1685,775,350,volleyball,0
volleyball_outdoor_775_400.jpg,0.220692057,153.1341392,56.57251778,1392.738939,0.381112833,1703.711654,1742645.882,0.39819511,425.4565448,329194.2573,775,400,volleyball,0
herb_garden_775_400.jpg,0.282213549,138.593064,13.70974673,771.6309373,0.380069979,587.179801,548557.1839,0.337716473,635.0131444,804989.5641,775,400,herb,0
volleyball_outdoor_775_325.jpg,0.22728887,100.8839616,42.25557641,5208.874051,0.379986741,2258.680707,6905450.246,0.392724389,383.9217626,292505.0835,775,325,volleyball,0
basketballcourt5_775_200.jpg,0.272484102,34.815384,14.99174183,945.5748597,0.379512802,430.8422976,305251.6098,0.348003095,544.260072,438256.4533,775,200,basketballcourt5,0
butchers_shop_775_500.jpg,0.329538842,62.860704,33.40140673,2271.687652,0.379491562,1213.30786,1933922.553,0.290969596,1031.528805,1377728.128,775,500,butchers,0
